work_id,tenant,order_id,sender,flow,hub,zone,start_date,start_time,end_date,end_time,start,end,items,references,fee,reviewed,scheduled_time,auto_publish_time,status_code,estimation,distance,channel
999673,235,5430303,AEaNKNj02hsP9eu62EtOOj,AEaNKNj02hsP9eu62EtOOj,AEaNKNj02hsP9eu62EtOOj,8,2020-10-31 09:23:53.280476,2020-10-31 09:23:53.280476,2020-10-31 09:39:34.623885,2020-10-31 09:39:34.623885,Moil Crescent,Surcingle Drive,yT7WW5pAcI,WOrkf47WOmoOX630o650Kp8Xg0B8C8P,10000.0,KzTGBdLp0mDABZ9QY,2020-10-31 09:23:53.280476,2020-10-31 09:23:53.280476,8OMgv1PnEKG,SO4HzIU,9.659999999999998,8
999672,873,5430303,BXsBmgcSKen,V1yH,2,54,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2021-02-21 02:12:47.212761,2021-02-21 02:12:47.212761,Moil Crescent,Surcingle Drive,L,EGC,0.33,m,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,qAj35oFxff,O,9.659999999999998,1
999671,873,5430303,BXsBmgcSKen,V1yH,2,54,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2021-02-21 02:12:47.212761,2021-02-21 02:12:47.212761,Moil Crescent,Surcingle Drive,L,EGC,0.33,m,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2,O,9.659999999999998,1
999668,873,5430303,BXsBmgcSKen,V1yH,2,54,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2021-02-21 02:12:47.212761,2021-02-21 02:12:47.212761,Moil Crescent,Surcingle Drive,L,EGC,0.33,m,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2,2,9.659999999999998,1
999667,873,5430303,BXsBmgcSKen,V1yH,EGC,54,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2021-02-21 02:12:47.212761,2021-02-21 02:12:47.212761,Moil Crescent,Surcingle Drive,L,EGC,0.33,m,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2,2,9.659999999999998,1
999666,873,5430303,BXsBmgcSKen,BXsBmgcSKen,EGC,54,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2021-02-21 02:12:47.212761,2021-02-21 02:12:47.212761,Moil Crescent,Surcingle Drive,L,EGC,0.33,m,2021-02-21 01:49:06.086030,2021-02-21 01:49:06.086030,2,2,9.659999999999998,1
999665,889,5430303,F,WeINa14,DrHV,61,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,2020-11-29 06:43:26.107583,2020-11-29 06:43:26.107583,Moil Crescent,Surcingle Drive,6nfT,VL,442.22,88,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,kJDPSi,1BmvO,9.659999999999998,7
999663,889,5430303,F,WeINa14,DrHV,61,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,2020-11-29 06:43:26.107583,2020-11-29 06:43:26.107583,Moil Crescent,Surcingle Drive,6nfT,VL,442.22,88,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,kJDPSi,WeINa14,9.659999999999998,7
999662,889,5430303,F,WeINa14,DrHV,61,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,2020-11-29 06:43:26.107583,2020-11-29 06:43:26.107583,Moil Crescent,Surcingle Drive,6nfT,kJDPSi,442.22,88,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,kJDPSi,WeINa14,9.659999999999998,7
999661,889,5430303,F,WeINa14,DrHV,61,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,2020-11-29 06:43:26.107583,2020-11-29 06:43:26.107583,Moil Crescent,Surcingle Drive,6nfT,F,442.22,88,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,kJDPSi,WeINa14,9.659999999999998,7
999659,889,5430303,F,WeINa14,DrHV,7,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,2020-11-29 06:43:26.107583,2020-11-29 06:43:26.107583,Moil Crescent,Surcingle Drive,6nfT,F,442.22,88,2020-11-29 05:55:22.698398,2020-11-29 05:55:22.698398,kJDPSi,WeINa14,9.659999999999998,7
999658,307,5430303,t,dL,W,42,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,2020-02-27 07:00:27.659294,2020-02-27 07:00:27.659294,Moil Crescent,Surcingle Drive,191dxsFdIW,PeX5Bia,6199.0,s,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,VHB,XHHC0Z,9.659999999999998,10
999657,307,5430303,t,dL,W,42,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,2020-02-27 07:00:27.659294,2020-02-27 07:00:27.659294,Moil Crescent,Surcingle Drive,191dxsFdIW,PeX5Bia,6199.0,s,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,dL,XHHC0Z,9.659999999999998,10
999655,307,5430303,t,dL,191dxsFdIW,42,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,2020-02-27 07:00:27.659294,2020-02-27 07:00:27.659294,Moil Crescent,Surcingle Drive,191dxsFdIW,PeX5Bia,6199.0,s,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,dL,XHHC0Z,9.659999999999998,10
999654,307,5430303,t,dL,191dxsFdIW,42,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,2020-02-27 07:00:27.659294,2020-02-27 07:00:27.659294,Moil Crescent,Surcingle Drive,191dxsFdIW,PeX5Bia,6199.0,s,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,dL,s,9.659999999999998,10
999653,307,5430303,t,dL,191dxsFdIW,10,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,2020-02-27 07:00:27.659294,2020-02-27 07:00:27.659294,Moil Crescent,Surcingle Drive,191dxsFdIW,PeX5Bia,6199.0,s,2020-02-27 06:12:55.636039,2020-02-27 06:12:55.636039,dL,s,9.659999999999998,10
999651,745,5430303,Hf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,wHQ6Eg,1.5,gBPcAK,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,aw,jLO,9.659999999999998,10
999650,745,5430303,avuYDf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,wHQ6Eg,1.5,gBPcAK,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,aw,jLO,9.659999999999998,10
999649,745,5430303,avuYDf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,wHQ6Eg,1.5,gBPcAK,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,aw,o,9.659999999999998,10
999647,745,5430303,avuYDf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,o,1.5,gBPcAK,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,aw,o,9.659999999999998,10
999646,745,5430303,avuYDf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,o,1.5,gBPcAK,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,o,o,9.659999999999998,10
999645,745,5430303,avuYDf,avuYDf,o,87,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,2020-11-25 11:43:51.802846,2020-11-25 11:43:51.802846,Moil Crescent,Surcingle Drive,zgBR9,o,1.5,o,2020-11-25 10:52:53.626321,2020-11-25 10:52:53.626321,o,o,9.659999999999998,10
999644,495,5430303,LPDvczg94U6GZ13EK,GGDS,M,59,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,2020-06-13 21:05:27.503137,2020-06-13 21:05:27.503137,Moil Crescent,Surcingle Drive,t,n,2.0,wk,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,e32S0V,FS99awkZ,9.659999999999998,10
999643,495,5430303,LPDvczg94U6GZ13EK,M,M,59,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,2020-06-13 21:05:27.503137,2020-06-13 21:05:27.503137,Moil Crescent,Surcingle Drive,t,n,2.0,wk,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,e32S0V,FS99awkZ,9.659999999999998,10
999641,495,5430303,LPDvczg94U6GZ13EK,M,M,59,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,2020-06-13 21:05:27.503137,2020-06-13 21:05:27.503137,Moil Crescent,Surcingle Drive,t,e32S0V,2.0,wk,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,e32S0V,FS99awkZ,9.659999999999998,10
999640,495,5430303,LPDvczg94U6GZ13EK,M,M,59,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,2020-06-13 21:05:27.503137,2020-06-13 21:05:27.503137,Moil Crescent,Surcingle Drive,t,t,2.0,wk,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,e32S0V,FS99awkZ,9.659999999999998,10
999638,495,5430303,LPDvczg94U6GZ13EK,M,FS99awkZ,59,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,2020-06-13 21:05:27.503137,2020-06-13 21:05:27.503137,Moil Crescent,Surcingle Drive,t,t,2.0,wk,2020-06-13 20:54:15.281054,2020-06-13 20:54:15.281054,e32S0V,FS99awkZ,9.659999999999998,10
999637,914,5430303,qP,h4,h,20,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,2023-01-09 06:06:55.438678,2023-01-09 06:06:55.438678,Moil Crescent,Surcingle Drive,OwweDnALUx69wOxNSQh,97QAm4tCZS,0.01,Q,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,WNTdT7FBi,IljZX3,9.659999999999998,5
999636,914,5430303,qP,h4,h,20,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,2023-01-09 06:06:55.438678,2023-01-09 06:06:55.438678,Moil Crescent,Surcingle Drive,IljZX3,97QAm4tCZS,0.01,Q,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,WNTdT7FBi,IljZX3,9.659999999999998,5
999633,914,5430303,qP,h4,97QAm4tCZS,20,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,2023-01-09 06:06:55.438678,2023-01-09 06:06:55.438678,Moil Crescent,Surcingle Drive,IljZX3,97QAm4tCZS,0.01,Q,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,WNTdT7FBi,IljZX3,9.659999999999998,5
999631,914,5430303,qP,h4,97QAm4tCZS,20,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,2023-01-09 06:06:55.438678,2023-01-09 06:06:55.438678,Moil Crescent,Surcingle Drive,IljZX3,97QAm4tCZS,0.01,qP,2023-01-09 05:09:38.370397,2023-01-09 05:09:38.370397,WNTdT7FBi,IljZX3,9.659999999999998,5
999630,283,5430303,N,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,vvN,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,B,PW,9.659999999999998,3
999629,283,5430303,PW,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,vvN,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,B,PW,9.659999999999998,3
999628,283,5430303,PW,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,vvN,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2sfVK,PW,9.659999999999998,3
999627,283,5430303,PW,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,vvN,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2sfVK,2sfVK,9.659999999999998,3
999625,283,5430303,PW,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,vvN,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2sfVK,P,9.659999999999998,3
999624,283,5430303,PW,P,pI,100,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2023-04-14 21:29:57.108773,2023-04-14 21:29:57.108773,Moil Crescent,Surcingle Drive,xv,2sfVK,2.0,P,2023-04-14 21:13:41.202089,2023-04-14 21:13:41.202089,2sfVK,P,9.659999999999998,3
999623,551,5430303,PNCAhKo,tpg7NP,p2bCy,75,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,2024-01-16 23:41:25.199833,2024-01-16 23:41:25.199833,Moil Crescent,Surcingle Drive,rrF,CUy,1.1,s4KozirAZ,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,N,Vg,9.659999999999998,9
999621,551,5430303,PNCAhKo,tpg7NP,p2bCy,75,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,2024-01-16 23:41:25.199833,2024-01-16 23:41:25.199833,Moil Crescent,Surcingle Drive,rrF,CUy,1.1,PNCAhKo,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,N,Vg,9.659999999999998,9
999620,551,5430303,PNCAhKo,tpg7NP,p2bCy,9,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,2024-01-16 23:41:25.199833,2024-01-16 23:41:25.199833,Moil Crescent,Surcingle Drive,rrF,CUy,1.1,PNCAhKo,2024-01-16 23:03:15.607220,2024-01-16 23:03:15.607220,N,Vg,9.659999999999998,9
999616,772,5430303,cWzuZ1y,G,scoaB,14,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,2020-04-18 01:13:36.401199,2020-04-18 01:13:36.401199,Moil Crescent,Surcingle Drive,W,0aI1SoTa,1.01,g,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,R5,hGi,9.659999999999998,6
999615,772,5430303,cWzuZ1y,G,W,14,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,2020-04-18 01:13:36.401199,2020-04-18 01:13:36.401199,Moil Crescent,Surcingle Drive,W,0aI1SoTa,1.01,g,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,R5,hGi,9.659999999999998,6
999612,772,5430303,cWzuZ1y,G,W,14,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,2020-04-18 01:13:36.401199,2020-04-18 01:13:36.401199,Moil Crescent,Surcingle Drive,W,0aI1SoTa,1.01,g,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,R5,W,9.659999999999998,6
999611,772,5430303,cWzuZ1y,G,W,6,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,2020-04-18 01:13:36.401199,2020-04-18 01:13:36.401199,Moil Crescent,Surcingle Drive,W,0aI1SoTa,1.01,g,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,R5,W,9.659999999999998,6
999610,772,5430303,cWzuZ1y,G,W,6,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,2020-04-18 01:13:36.401199,2020-04-18 01:13:36.401199,Moil Crescent,Surcingle Drive,W,0aI1SoTa,1.01,W,2020-04-18 00:34:51.802296,2020-04-18 00:34:51.802296,R5,W,9.659999999999998,6
999609,153,5430303,GcE5BKN,3,Mqw,57,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,2020-01-08 07:08:35.286832,2020-01-08 07:08:35.286832,Moil Crescent,Surcingle Drive,ZkElt7gmfgh9fFseEKgeHd3X,Guny,10000.0,w,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,uG,fWaqnp9vFrx1,9.659999999999998,9
999608,153,5430303,GcE5BKN,3,Mqw,57,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,2020-01-08 07:08:35.286832,2020-01-08 07:08:35.286832,Moil Crescent,Surcingle Drive,3,Guny,10000.0,w,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,uG,fWaqnp9vFrx1,9.659999999999998,9
999606,153,5430303,GcE5BKN,3,Mqw,57,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,2020-01-08 07:08:35.286832,2020-01-08 07:08:35.286832,Moil Crescent,Surcingle Drive,3,Guny,10000.0,w,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,Guny,fWaqnp9vFrx1,9.659999999999998,9
999603,153,5430303,GcE5BKN,3,Mqw,57,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,2020-01-08 07:08:35.286832,2020-01-08 07:08:35.286832,Moil Crescent,Surcingle Drive,3,Guny,10000.0,w,2020-01-08 06:15:12.483865,2020-01-08 06:15:12.483865,fWaqnp9vFrx1,fWaqnp9vFrx1,9.659999999999998,9
999602,692,5430303,MbsNnWn1,J,Mc8kzQa,79,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,2024-02-19 12:23:14.795102,2024-02-19 12:23:14.795102,Moil Crescent,Surcingle Drive,it65fOF,RDBDp,9999.0,lw,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,7Pyj,Bt,9.659999999999998,7
999601,692,5430303,MbsNnWn1,RDBDp,Mc8kzQa,79,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,2024-02-19 12:23:14.795102,2024-02-19 12:23:14.795102,Moil Crescent,Surcingle Drive,it65fOF,RDBDp,9999.0,lw,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,7Pyj,Bt,9.659999999999998,7
999600,692,5430303,MbsNnWn1,RDBDp,Mc8kzQa,79,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,2024-02-19 12:23:14.795102,2024-02-19 12:23:14.795102,Moil Crescent,Surcingle Drive,7Pyj,RDBDp,9999.0,lw,2024-02-19 12:02:59.366010,2024-02-19 12:02:59.366010,7Pyj,Bt,9.659999999999998,7
999595,560,5430303,6,XTTPUWO14nqb,KWkp2,86,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,2022-07-23 16:46:19.668202,2022-07-23 16:46:19.668202,Moil Crescent,Surcingle Drive,WVKTIB6ibNR3AG7kBSIzzo,A,2.0,JuMW,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,Q,V,9.659999999999998,7
999593,560,5430303,A,XTTPUWO14nqb,KWkp2,86,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,2022-07-23 16:46:19.668202,2022-07-23 16:46:19.668202,Moil Crescent,Surcingle Drive,WVKTIB6ibNR3AG7kBSIzzo,A,2.0,JuMW,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,Q,V,9.659999999999998,7
999591,560,5430303,A,XTTPUWO14nqb,Q,86,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,2022-07-23 16:46:19.668202,2022-07-23 16:46:19.668202,Moil Crescent,Surcingle Drive,WVKTIB6ibNR3AG7kBSIzzo,A,2.0,JuMW,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,Q,V,9.659999999999998,7
999590,560,5430303,Q,XTTPUWO14nqb,Q,86,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,2022-07-23 16:46:19.668202,2022-07-23 16:46:19.668202,Moil Crescent,Surcingle Drive,WVKTIB6ibNR3AG7kBSIzzo,A,2.0,JuMW,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,Q,V,9.659999999999998,7
999589,560,5430303,Q,XTTPUWO14nqb,Q,86,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,2022-07-23 16:46:19.668202,2022-07-23 16:46:19.668202,Moil Crescent,Surcingle Drive,WVKTIB6ibNR3AG7kBSIzzo,A,2.0,JuMW,2022-07-23 16:11:39.992070,2022-07-23 16:11:39.992070,A,V,9.659999999999998,7
999588,276,5430303,C,Iwt7H,MSXW62Yr2JWCk3hL,29,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,2022-02-20 02:51:02.866467,2022-02-20 02:51:02.866467,Moil Crescent,Surcingle Drive,5eIEsd0SBCW7PWEHW,6c15o828X,9999.0,I00,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,qc,St6i,9.659999999999998,5
999585,276,5430303,C,MSXW62Yr2JWCk3hL,MSXW62Yr2JWCk3hL,29,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,2022-02-20 02:51:02.866467,2022-02-20 02:51:02.866467,Moil Crescent,Surcingle Drive,5eIEsd0SBCW7PWEHW,6c15o828X,9999.0,I00,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,qc,St6i,9.659999999999998,5
999584,276,5430303,C,MSXW62Yr2JWCk3hL,MSXW62Yr2JWCk3hL,29,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,2022-02-20 02:51:02.866467,2022-02-20 02:51:02.866467,Moil Crescent,Surcingle Drive,5eIEsd0SBCW7PWEHW,6c15o828X,9999.0,MSXW62Yr2JWCk3hL,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,qc,St6i,9.659999999999998,5
999583,276,5430303,C,6c15o828X,MSXW62Yr2JWCk3hL,29,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,2022-02-20 02:51:02.866467,2022-02-20 02:51:02.866467,Moil Crescent,Surcingle Drive,5eIEsd0SBCW7PWEHW,6c15o828X,9999.0,MSXW62Yr2JWCk3hL,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,qc,St6i,9.659999999999998,5
999582,276,5430303,C,6c15o828X,MSXW62Yr2JWCk3hL,29,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,2022-02-20 02:51:02.866467,2022-02-20 02:51:02.866467,Moil Crescent,Surcingle Drive,5eIEsd0SBCW7PWEHW,6c15o828X,9999.0,MSXW62Yr2JWCk3hL,2022-02-20 02:34:03.538309,2022-02-20 02:34:03.538309,qc,6c15o828X,9.659999999999998,5
999581,62,5430303,4,I3LG,1DBDW,33,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,2020-07-10 06:20:08.799657,2020-07-10 06:20:08.799657,Moil Crescent,Surcingle Drive,kg4jzP,U,4778.79,J,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,WRIU2u,xp,9.659999999999998,6
999579,62,5430303,4,I3LG,I3LG,33,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,2020-07-10 06:20:08.799657,2020-07-10 06:20:08.799657,Moil Crescent,Surcingle Drive,kg4jzP,U,4778.79,J,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,WRIU2u,xp,9.659999999999998,6
999578,62,5430303,4,I3LG,I3LG,33,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,2020-07-10 06:20:08.799657,2020-07-10 06:20:08.799657,Moil Crescent,Surcingle Drive,kg4jzP,kg4jzP,4778.79,J,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,WRIU2u,xp,9.659999999999998,6
999577,62,5430303,4,I3LG,kg4jzP,33,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,2020-07-10 06:20:08.799657,2020-07-10 06:20:08.799657,Moil Crescent,Surcingle Drive,kg4jzP,kg4jzP,4778.79,J,2020-07-10 05:36:52.212180,2020-07-10 05:36:52.212180,WRIU2u,xp,9.659999999999998,6
999576,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,0.01,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999575,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999574,502,5430303,SO4ozI,Dn,Jq,3,2021-05-29 04:28:03.312048,2021-05-29 04:28:03.312048,2021-05-29 04:44:23.257336,2021-05-29 04:44:23.257336,Moil Crescent,Surcingle Drive,OGg,vlBt,1.0,oDd,2021-05-29 04:28:03.312048,2021-05-29 04:28:03.312048,k,zfeIxc2bnn,9.659999999999998,6
999573,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.5,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999572,66,5430303,9m,YRbT1,2CZj,70,2023-02-28 08:55:44.116606,2023-02-28 08:55:44.116606,2023-02-28 09:52:48.567200,2023-02-28 09:52:48.567200,Moil Crescent,Surcingle Drive,6zMV3H04S,3lMc,1.5,sl73H1Fae6k,2023-02-28 08:55:44.116606,2023-02-28 08:55:44.116606,1kNXFT34PDEtnsxCNwPlZZ,z,9.659999999999998,5
999571,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.9,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999570,639,5430303,gw,3PB,BJ,48,2023-01-14 14:58:09.471682,2023-01-14 14:58:09.471682,2023-01-14 15:26:30.843948,2023-01-14 15:26:30.843948,Moil Crescent,Surcingle Drive,zYS9E,KnxlnQpo,1.9,X,2023-01-14 14:58:09.471682,2023-01-14 14:58:09.471682,j,NFw,9.659999999999998,10
999569,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,10000.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999568,230,5430303,8T,zx,cxRPVBVQow7a,62,2021-01-05 15:12:23.593584,2021-01-05 15:12:23.593584,2021-01-05 15:31:49.437808,2021-01-05 15:31:49.437808,Moil Crescent,Surcingle Drive,fDnXCx0,J,10000.0,V,2021-01-05 15:12:23.593584,2021-01-05 15:12:23.593584,l6,TxW05GS,9.659999999999998,5
999567,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,2657.45,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999566,932,5430303,VL,CI5TJYuUCR,WRXSbCBqpBJzyjwGmplk3p5mh,89,2021-08-19 15:08:06.089278,2021-08-19 15:08:06.089278,2021-08-19 15:56:33.773872,2021-08-19 15:56:33.773872,Moil Crescent,Surcingle Drive,niuAR,bzhn,2657.45,9ENDDEFUh2dJs,2021-08-19 15:08:06.089278,2021-08-19 15:08:06.089278,W,7qEL5,9.659999999999998,3
